Date of collision,Grid,Number of Incidents,Implied vehicules,Serious injury,Light injury,Total victims,Trucks and car,Heavy tractor,Tool equipment,Bus,Bicycle,Moped,Motorcycle,Emergency vehicule,Snowmobile,VHR,Other types,Non-Precise vehicule,Pedestrian death,Pedestrian injury,Pedestrian victims,Motorcycle death,Motorcycle injuries,Motorcycle victims,Bicycle death,Bicycle injury,Bicycle victims,Severity: Inferior damages,Severity: Material damages,Severity: Serious injury,Severity: Light injury,Severity: Death
2017-02-24,GRID_45.541666485|-73.541669365,13,25,0,3,3,18,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,6,5,0,2,0
2017-02-24,GRID_45.541666485|-73.625002695,13,22,1,3,4,16,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,1,3,0
2017-02-24,GRID_45.541666485|-73.70833602500002,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-24,GRID_45.624999815|-73.541669365,5,10,0,3,3,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0
2017-02-24,GRID_45.624999815|-73.625002695,4,7,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-02-25,GRID_45.458333155|-73.625002695,12,26,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,3,0,3,0
2017-02-25,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-25,GRID_45.458333155|-73.791669355,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-25,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-25,GRID_45.541666485|-73.541669365,14,27,0,7,8,24,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,5,4,0,4,1
2017-02-25,GRID_45.541666485|-73.625002695,8,14,0,4,4,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,0,3,0
2017-02-25,GRID_45.541666485|-73.70833602500002,4,9,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
2017-02-25,GRID_45.624999815|-73.541669365,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-25,GRID_45.624999815|-73.625002695,8,15,0,3,3,13,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,5,1,0,2,0
2017-02-26,GRID_45.458333155|-73.625002695,10,20,0,2,2,18,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,2,0,2,0
2017-02-26,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-26,GRID_45.458333155|-73.791669355,3,5,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
2017-02-26,GRID_45.458333155|-73.958336015,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-26,GRID_45.541666485|-73.541669365,7,12,1,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,2,0
2017-02-26,GRID_45.541666485|-73.625002695,15,34,0,10,10,28,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,6,0,5,0
2017-02-26,GRID_45.541666485|-73.70833602500002,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-26,GRID_45.624999815|-73.541669365,7,15,0,3,3,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,3,0
2017-02-27,GRID_45.458333155|-73.625002695,8,14,0,1,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,0,1,0
2017-02-27,GRID_45.458333155|-73.70833602500002,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-02-27,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-27,GRID_45.458333155|-73.875002685,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-27,GRID_45.458333155|-73.958336015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-27,GRID_45.541666485|-73.541669365,7,14,0,1,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0
2017-02-27,GRID_45.541666485|-73.625002695,10,20,0,3,3,16,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,4,0,2,0
2017-02-27,GRID_45.541666485|-73.70833602500002,3,6,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-02-27,GRID_45.624999815|-73.541669365,5,10,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0
2017-02-27,GRID_45.624999815|-73.625002695,3,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-02-28,GRID_45.458333155|-73.625002695,6,11,0,3,3,7,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,2,1,0,3,0
2017-02-28,GRID_45.458333155|-73.70833602500002,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-02-28,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-28,GRID_45.541666485|-73.541669365,12,23,0,3,3,19,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,6,3,0,3,0
2017-02-28,GRID_45.541666485|-73.625002695,9,17,0,3,3,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,3,0
2017-02-28,GRID_45.541666485|-73.70833602500002,3,5,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-28,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-28,GRID_45.624999815|-73.541669365,3,6,2,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2017-02-28,GRID_45.624999815|-73.625002695,2,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017-03-01,GRID_45.458333155|-73.625002695,6,14,0,2,2,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0
2017-03-01,GRID_45.458333155|-73.70833602500002,2,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017-03-01,GRID_45.458333155|-73.791669355,3,6,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2017-03-01,GRID_45.541666485|-73.541669365,8,14,0,2,2,10,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4,2,0,2,0
2017-03-01,GRID_45.541666485|-73.625002695,15,28,0,6,6,22,2,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,3,6,0,6,0
2017-03-01,GRID_45.541666485|-73.70833602500002,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-03-01,GRID_45.541666485|-73.791669355,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2017-03-01,GRID_45.624999815|-73.541669365,5,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2017-03-01,GRID_45.624999815|-73.625002695,4,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0
2017-03-02,GRID_45.458333155|-73.625002695,12,26,0,1,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0
2017-03-02,GRID_45.458333155|-73.70833602500002,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-03-02,GRID_45.458333155|-73.791669355,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2017-03-02,GRID_45.458333155|-73.875002685,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-02,GRID_45.541666485|-73.541669365,16,29,0,7,7,25,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,3,0,6,0
2017-03-02,GRID_45.541666485|-73.625002695,11,21,0,3,3,17,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,3,0
2017-03-02,GRID_45.541666485|-73.70833602500002,4,6,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
2017-03-02,GRID_45.624999815|-73.541669365,4,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2017-03-02,GRID_45.624999815|-73.625002695,2,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017-03-03,GRID_45.458333155|-73.625002695,12,19,0,5,5,17,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,0,5,0
2017-03-03,GRID_45.458333155|-73.70833602500002,3,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-03-03,GRID_45.458333155|-73.791669355,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-03-03,GRID_45.458333155|-73.875002685,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-03,GRID_45.458333155|-73.958336015,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-03,GRID_45.541666485|-73.541669365,12,24,0,3,4,15,2,0,0,0,0,0,1,0,0,0,3,1,1,2,0,0,0,0,0,0,3,5,0,3,1
2017-03-03,GRID_45.541666485|-73.625002695,9,15,0,2,2,11,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,3,0,2,0
2017-03-03,GRID_45.541666485|-73.70833602500002,4,7,0,1,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0
2017-03-03,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-03,GRID_45.624999815|-73.541669365,8,16,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2017-03-03,GRID_45.624999815|-73.625002695,3,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2017-03-04,GRID_45.458333155|-73.625002695,9,19,0,0,0,12,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,7,2,0,0,0
2017-03-04,GRID_45.458333155|-73.70833602500002,3,5,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0
2017-03-04,GRID_45.541666485|-73.541669365,12,24,0,1,1,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,1,0
2017-03-04,GRID_45.541666485|-73.625002695,11,25,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0
2017-03-04,GRID_45.541666485|-73.70833602500002,3,7,0,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2017-03-04,GRID_45.541666485|-73.791669355,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-04,GRID_45.624999815|-73.541669365,4,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-03-04,GRID_45.624999815|-73.625002695,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-03-05,GRID_45.458333155|-73.625002695,12,22,0,3,3,16,0,0,2,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,5,4,0,3,0
2017-03-05,GRID_45.458333155|-73.791669355,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-05,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-05,GRID_45.541666485|-73.541669365,13,27,0,2,2,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,0,2,0
2017-03-05,GRID_45.541666485|-73.625002695,12,21,0,7,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,5,0
2017-03-05,GRID_45.541666485|-73.70833602500002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-05,GRID_45.624999815|-73.541669365,5,9,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2017-03-05,GRID_45.624999815|-73.625002695,4,8,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
2017-03-06,GRID_45.458333155|-73.625002695,10,19,0,0,0,15,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0
2017-03-06,GRID_45.458333155|-73.70833602500002,5,9,0,2,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0
2017-03-06,GRID_45.541666485|-73.541669365,12,23,0,1,1,19,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0
2017-03-06,GRID_45.541666485|-73.625002695,11,20,0,3,3,13,1,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,4,0,3,0
2017-03-06,GRID_45.541666485|-73.70833602500002,4,7,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2017-03-06,GRID_45.624999815|-73.541669365,4,5,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0
2017-03-06,GRID_45.624999815|-73.625002695,5,13,0,1,1,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0
2017-03-07,GRID_45.458333155|-73.625002695,11,21,0,2,2,16,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6,0,2,0
2017-03-07,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-03-07,GRID_45.458333155|-73.791669355,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-07,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-07,GRID_45.541666485|-73.541669365,19,36,0,2,2,26,3,1,0,0,0,0,2,0,0,0,4,0,1,1,0,0,0,0,0,0,4,13,0,2,0
2017-03-07,GRID_45.541666485|-73.625002695,11,23,0,0,0,19,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,4,0,0,0
2017-03-07,GRID_45.541666485|-73.70833602500002,8,13,0,3,3,11,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0,2,0
2017-03-07,GRID_45.541666485|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-07,GRID_45.624999815|-73.541669365,10,14,0,2,2,10,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,4,4,0,2,0
2017-03-07,GRID_45.624999815|-73.625002695,10,19,0,6,6,15,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4,1,0,5,0
2017-03-08,GRID_45.458333155|-73.625002695,7,12,0,2,2,9,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,0
2017-03-08,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-03-08,GRID_45.458333155|-73.791669355,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-03-08,GRID_45.541666485|-73.541669365,7,15,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0
2017-03-08,GRID_45.541666485|-73.625002695,8,14,0,2,2,10,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,4,2,0,2,0
2017-03-08,GRID_45.541666485|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-08,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-08,GRID_45.624999815|-73.541669365,2,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-03-08,GRID_45.624999815|-73.625002695,3,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-03-09,GRID_45.458333155|-73.625002695,7,12,0,4,4,10,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,1,0,4,0
2017-03-09,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-09,GRID_45.458333155|-73.791669355,3,6,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-03-09,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-09,GRID_45.458333155|-73.958336015,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-09,GRID_45.541666485|-73.541669365,13,25,0,2,2,19,2,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,7,4,0,2,0
2017-03-09,GRID_45.541666485|-73.625002695,4,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-03-09,GRID_45.541666485|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-09,GRID_45.624999815|-73.541669365,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-03-10,GRID_45.458333155|-73.625002695,12,19,0,4,4,17,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,6,0,4,0
2017-03-10,GRID_45.458333155|-73.70833602500002,3,5,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-03-10,GRID_45.458333155|-73.791669355,2,5,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017-03-10,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-10,GRID_45.541666485|-73.541669365,11,22,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2,0
2017-03-10,GRID_45.541666485|-73.625002695,29,52,0,6,6,44,3,0,1,1,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,1,11,13,0,5,0
2017-03-10,GRID_45.541666485|-73.70833602500002,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-03-10,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-10,GRID_45.624999815|-73.541669365,6,11,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
2017-03-10,GRID_45.624999815|-73.625002695,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2017-03-11,GRID_45.458333155|-73.625002695,6,11,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0
2017-03-11,GRID_45.458333155|-73.70833602500002,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-11,GRID_45.541666485|-73.541669365,10,19,0,3,3,15,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4,3,0,3,0
2017-03-11,GRID_45.541666485|-73.625002695,5,9,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2017-03-11,GRID_45.541666485|-73.70833602500002,5,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0
2017-03-11,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-11,GRID_45.624999815|-73.541669365,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-11,GRID_45.624999815|-73.625002695,3,6,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0
2017-03-12,GRID_45.458333155|-73.625002695,10,19,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,5,1,0,0
2017-03-12,GRID_45.458333155|-73.70833602500002,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-12,GRID_45.458333155|-73.791669355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-12,GRID_45.458333155|-73.875002685,2,4,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-03-12,GRID_45.541666485|-73.541669365,10,19,0,2,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,2,0
2017-03-12,GRID_45.541666485|-73.625002695,5,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2017-03-12,GRID_45.541666485|-73.70833602500002,2,4,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017-03-12,GRID_45.624999815|-73.541669365,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-12,GRID_45.624999815|-73.625002695,3,6,0,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0
2017-03-13,GRID_45.458333155|-73.625002695,8,16,0,2,2,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2,0,2,0
2017-03-13,GRID_45.458333155|-73.70833602500002,4,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2017-03-13,GRID_45.458333155|-73.791669355,4,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0
2017-03-13,GRID_45.458333155|-73.875002685,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-03-13,GRID_45.541666485|-73.541669365,10,21,0,0,0,16,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0
2017-03-13,GRID_45.541666485|-73.625002695,16,31,0,1,1,24,2,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,5,10,0,1,0
2017-03-13,GRID_45.541666485|-73.70833602500002,4,7,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
2017-03-13,GRID_45.624999815|-73.541669365,6,10,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
2017-03-13,GRID_45.624999815|-73.625002695,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2017-03-14,GRID_45.458333155|-73.625002695,22,41,0,3,3,28,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,15,0,3,0
2017-03-14,GRID_45.458333155|-73.70833602500002,7,15,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
